experiment,feature,model,target,n_seeds,n_samples_mean,RMSE_mean,RMSE_std,MAE_mean,MAE_std,R2_mean,R2_std,Pearson_R_mean,Pearson_R_std,Spearman_R_mean,Spearman_R_std,MAPE_mean,MAPE_std,sMAPE_mean,sMAPE_std,NRMSE_mean,NRMSE_std
predictions_OpenADMET_Phase5_RemainingTargets,TOPOTOR,KNN,Caco-2 Permeability Papp A>B,5,432.0,8.799410786692684,0.34583241372543666,6.779625964751993,0.2876342585931454,0.3259606088529868,0.03525142431391851,0.5805627207880135,0.033404389006734224,0.5790946277111537,0.04172469563207539,122.85099880613669,7.787956925244538,66.95405624039323,1.6275700302628358,0.7202793827202675,0.024608449960020998
predictions_OpenADMET_Phase5_RemainingTargets,TOPOTOR,ElasticNet,Caco-2 Permeability Papp A>B,5,432.0,8.835033639231968,0.20730226258314874,6.998361128665778,0.14505074821319386,0.3206238220367183,0.010750559089627812,0.5683178603760665,0.01012260178046051,0.5803455962983878,0.02785638764896068,125.46787633616205,9.389359277757016,71.386329708589,1.3060532121936699,0.7235068009492484,0.02574680717333764
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,ElasticNet,Caco-2 Permeability Papp A>B,5,432.0,9.34032124529915,0.15119062400030764,7.4388535779000975,0.16661821347407682,0.24051616866566666,0.012269367644743725,0.49218153977986195,0.012916347606733714,0.5146305724620468,0.00873640735093069,132.8588551061951,11.657599912438258,73.90198407295898,1.0907487125870656,0.7649280141385769,0.025613053207020772
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,FNN,MBPB,5,195.0,7.04037636133054,0.8409858120273298,3.760547806550907,0.387772703532175,0.5906691214811695,0.12049920748799318,0.7853731132780937,0.05973105513964238,0.81312623451386,0.035076449460312735,66.05526694027068,6.7510735519756855,61.64495601267272,5.0925280435811295,0.962284221162309,0.08655864476947453
predictions_OpenADMET_Phase5_RemainingTargets,AtomPair,FNN,MBPB,5,195.0,7.59387460782542,1.1230352893331743,4.410661547739688,0.20903370163683185,0.539646942179512,0.06646461797074957,0.7382533799598383,0.04585227839628282,0.7339957450180975,0.04930614281289168,92.52760774275598,10.31706400460714,79.20234483696439,10.979837485820184,1.0380504291710715,0.13663999102552962
predictions_OpenADMET_Phase5_RemainingTargets,RDKitFP,FNN,MBPB,5,195.0,7.7030779769066395,1.1127602488060488,3.936005868809345,0.16418904033190304,0.5227919788200132,0.08617797021487374,0.7306883155070469,0.06080997702071248,0.7780843626311665,0.022932066310726733,72.89509868668172,5.028351522005608,65.41089415518614,3.6163485212227577,1.0536933755568159,0.139732576394069
predictions_OpenADMET_Phase5_RemainingTargets,AtomPair,XGBoost,MBPB,5,195.0,7.789375260554705,1.3684968953303005,4.418914799719781,0.3007209534904389,0.5153511533824233,0.08780140517659575,0.7200421277339981,0.06350175386125971,0.7279615990940863,0.03530828221696201,90.51517051433014,8.497344494407393,71.96326157079426,6.541868733243638,1.063620165303727,0.15763208487877373
predictions_OpenADMET_Phase5_RemainingTargets,ECFP,FNN,MBPB,5,195.0,8.01402369361212,1.220254305108745,4.494338093068049,0.2840952062108079,0.4905588588293222,0.04714041097080565,0.7088240545650448,0.03580747251775027,0.7366499661794483,0.03202046345257144,93.59846442786342,8.0829030616786,75.01472496069431,8.329616190397276,1.094081413968981,0.13486526240283178
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,FNN,MBPB,5,195.0,7.9348362510778045,0.4846893636617111,4.601820492327214,0.4893174341050477,0.4839199914826985,0.11639273410261779,0.715116871605265,0.061901647715680165,0.7056752092108538,0.04920520831835067,91.48796551793477,24.863955352390747,79.53185616481876,18.642256882433383,1.0871622152484444,0.07303603681629822
predictions_OpenADMET_Phase5_RemainingTargets,AtomPair,KNN,MBPB,5,195.0,8.017808062899528,0.9097339803419521,4.451965506005209,0.12813958869578645,0.4829961718914584,0.07747080566728463,0.7103067654931539,0.04162614820514524,0.7428795788970064,0.04514081618123612,86.27740645199647,3.4719569383838835,65.57020758019591,2.9042968610143003,1.0954532396570589,0.09124526517465159
predictions_OpenADMET_Phase5_RemainingTargets,TOPOTOR,FNN,MBPB,5,195.0,8.015593543408968,0.8283082962654614,4.49544233279786,0.3394169496896774,0.48297571155617736,0.07077894494288607,0.7117635503144435,0.037954250588064405,0.7337673793538434,0.0319709602305219,97.79126584847913,12.335863081026323,78.7077416074557,7.3073906664657695,1.0963486479953213,0.09699586335229378
predictions_OpenADMET_Phase5_RemainingTargets,TOPOTOR,XGBoost,MBPB,5,195.0,8.091615815477747,0.768554717933268,4.5435940133989625,0.22992498824598528,0.47164996278261945,0.07676955621516816,0.7056465284769302,0.034860361302960136,0.7185374866569709,0.03862685323296224,87.15800412786702,10.852392723228528,76.50483687753866,9.00940639134623,1.106479413676054,0.07698976499881625
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,ElasticNet,MBPB,5,195.0,8.18176627306319,1.113341129769699,5.240726750212449,0.4103715589456594,0.46541149286359856,0.06678153053780467,0.6898504804951989,0.03842189358116183,0.7667946169291581,0.03775290011866418,122.41926156556038,8.519890269666849,92.16083820769998,3.704437514507019,1.1174006012794084,0.11658459241846078
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,XGBoost,MBPB,5,195.0,8.21080112565019,1.0690400217925078,4.501914912248651,0.2463350367447194,0.4634443095008491,0.03133784575484251,0.690917608167451,0.024560221396204705,0.7547660373479516,0.021776320413614436,92.32115522495458,5.52883373754588,69.4794589350405,3.2872132084857424,1.1202470404865106,0.09346447578100867
predictions_OpenADMET_Phase5_RemainingTargets,AtomPair,ElasticNet,MBPB,5,195.0,8.259064291033331,1.2347277980846558,4.920016741449202,0.316162671331528,0.45953297425871237,0.03828122534957263,0.6908536102164741,0.03374436368580541,0.682796803553072,0.05596748042875973,103.28603598580553,8.661270232410256,83.66525395911205,4.643882230608097,1.127261990182038,0.1341735759469879
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,KNN,MBPB,5,195.0,8.26888390803936,1.289252224826483,4.511135835042787,0.22343038449362507,0.4584096599183473,0.04740670836060221,0.6803486434137447,0.03580655475308666,0.7158501868574924,0.05603294329435922,88.01197626918713,6.420848180118934,68.4786037568784,3.5031990661026606,1.128559265887932,0.14238541580946534
predictions_OpenADMET_Phase5_RemainingTargets,RDKitFP,XGBoost,MBPB,5,195.0,8.270084640445756,0.923460838143351,4.364490446148163,0.19375841702121172,0.4517247726937894,0.06152725820147889,0.683545300841575,0.04576365788960896,0.7385331572072479,0.06741062025883503,83.67729637440891,7.606627891432725,68.15919967288815,5.647490753466154,1.130755860714658,0.10394374197445974
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,XGBoost,MBPB,5,195.0,8.227464408565456,0.7719725966426341,4.8463981921376895,0.45607572408962743,0.4394478550878967,0.16698038532147097,0.6993379579086499,0.0832591619233805,0.6746581436261561,0.03459396126164168,103.47946999158103,9.90766595170733,73.55463148343128,3.700946707389327,1.1240556564277298,0.05846350716951046
predictions_OpenADMET_Phase5_RemainingTargets,RDKitFP,ElasticNet,MBPB,5,195.0,8.365639053101955,1.173520388492978,4.781706727649594,0.2758183285057029,0.4382787733776615,0.09760939617122076,0.6703501169320201,0.0677268358105453,0.7116083956079707,0.04670226130453038,101.20069378656994,11.535518586235964,83.5037459168292,6.395878318135184,1.1439941359035093,0.14292601580776249
predictions_OpenADMET_Phase5_RemainingTargets,ECFP,XGBoost,MBPB,5,195.0,8.446479740982593,1.3907931717138327,4.543768452341856,0.297380421386994,0.43444341183800805,0.07321015234246449,0.6596855718683765,0.05628431492287749,0.7171528284134372,0.034940707701332674,85.80770568478374,6.825120105141573,75.14821073697485,6.207217593500647,1.1535061181436244,0.1657627898082687
predictions_OpenADMET_Phase5_RemainingTargets,TOPOTOR,KNN,MBPB,5,195.0,8.479165699451684,1.187230044527134,4.489982207246415,0.20755670949836777,0.4269365112489451,0.06284832973495721,0.6647080641575223,0.03746347280670595,0.7023850768748017,0.05343301330950229,82.40210151363739,3.3704781064002445,67.87913970714126,3.778223719005226,1.1570397177192715,0.11670764590983622
predictions_OpenADMET_Phase5_RemainingTargets,RDKitFP,KNN,MBPB,5,195.0,8.63303390258276,1.2733958746331062,4.368959928667275,0.13957048725010124,0.40748402711986326,0.0639015455820616,0.6420909782658678,0.04674043535193217,0.6930576884104115,0.0714789310621564,72.43071206558886,6.234280121226749,64.638857532257,6.10336977710168,1.1792995939443833,0.1469198802140725
predictions_OpenADMET_Phase5_RemainingTargets,ECFP,KNN,MBPB,5,195.0,8.715681211259554,1.2306721981965045,4.80161562844995,0.15649769719165504,0.3973802786202211,0.021187905490925835,0.6397489745152267,0.022571982874535136,0.680509639896145,0.07865685918486101,88.37149820054232,6.776220532164817,70.91286268652995,6.240838562483355,1.1887588563665683,0.11388756954802177
predictions_OpenADMET_Phase5_RemainingTargets,TOPOTOR,ElasticNet,MBPB,5,195.0,8.670555257809395,0.9918756254730469,5.297036228992511,0.25397612923410745,0.3972959890691906,0.07272179611254172,0.6362670478324314,0.05451994219889528,0.6428182165248175,0.03571586550139022,121.11809149273297,7.015906887790966,90.12359854977419,5.26603211665993,1.1859185114357684,0.12048719769663327
predictions_OpenADMET_Phase5_RemainingTargets,ECFP,ElasticNet,MBPB,5,195.0,9.020674959048844,1.2894962169240551,5.218079940217394,0.35577916267476056,0.35075259640621165,0.08473005348323377,0.6052767213114078,0.06761988760886048,0.6741050694540892,0.0393118636148464,112.20587071154202,11.01050540700723,88.10442350987027,5.10689736354865,1.231266974625477,0.13624839827113433
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,KNN,MBPB,5,195.0,9.030510177983022,1.0911046046792094,4.936749643495665,0.2649387799979058,0.3468957565199499,0.07364079044097294,0.6257429763161655,0.04496806794672652,0.6521107775032511,0.031778432084075096,97.12225825657967,7.366832629769126,71.82535102766802,3.0553483894967775,1.2326645228391973,0.09149152910598789
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,ElasticNet,MBPB,5,195.0,9.123751327182324,1.1536096237118678,5.915485382492468,0.3999652905318094,0.33720135583173216,0.03582690765753515,0.5893336518759629,0.02263487930557064,0.5954299526536254,0.024996158992274833,135.6678481602412,12.299034628387146,98.42212997256081,4.508483350009963,1.245382256467036,0.1072331719870777
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,XGBoost,MGMB,5,45.0,7.573367910726776,1.870665363675469,4.586325454365625,0.9132900438552322,0.37215937185058795,0.1074334757289015,0.6168660077181726,0.09405546071168341,0.7441107383084026,0.07874351385207189,77.78453190919858,9.332182480721409,55.86063558113413,2.4640188476692675,0.9231968206799179,0.15982324367233208
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,XGBoost,MGMB,5,45.0,7.687318764346417,1.8067051963255099,4.561538476599799,0.662500865696137,0.34258560838962787,0.1614985655471872,0.6181611178981876,0.10483435759798662,0.7635632148066902,0.05417151375130634,74.61641358793143,10.574528650732335,57.084797268723584,5.742380116040082,0.9365317433771191,0.13812118055738049
predictions_OpenADMET_Phase5_RemainingTargets,RDKitFP,FNN,MGMB,5,45.0,7.574148666511237,1.3632900852589551,3.941457951473872,0.6167399136882186,0.3377247310433964,0.24112744066218317,0.6736598285758985,0.08002866221504448,0.819173267077675,0.04622374534956666,54.00552562040845,14.016322492682269,48.61792853021227,6.35670685263082,0.9313544647834506,0.1429451583073883
predictions_OpenADMET_Phase5_RemainingTargets,RDKitFP,KNN,MGMB,5,45.0,7.7458234630255784,1.992836445150235,4.108300416232494,0.8319664408252528,0.33164692107012195,0.1956915518403922,0.6347732022622014,0.12734090716496776,0.7635966620635306,0.0824875012831773,53.18920354508547,10.029426469856546,50.25913455828462,4.241656023881681,0.9424795947344842,0.16672626001298974
predictions_OpenADMET_Phase5_RemainingTargets,TOPOTOR,XGBoost,MGMB,5,45.0,7.737953045516548,0.889090680249546,4.697655897745239,0.5422734195509691,0.3059458147966569,0.1957770731265622,0.634578449757971,0.08175895618312097,0.7043405323366412,0.07959334265283902,96.03329705744994,27.346235353733313,58.03112832735216,9.789550522614235,0.9543817352045927,0.0947429297331212
predictions_OpenADMET_Phase5_RemainingTargets,RDKitFP,XGBoost,MGMB,5,45.0,7.756766631069991,1.8585051263963102,4.473154506168577,0.7905488975232827,0.2877462124511755,0.360229874576335,0.6554777022119282,0.1260968009288885,0.7647259349018963,0.07864273371234913,68.42762479150777,16.76062293477447,51.48608973598082,8.163184705892387,0.9565231639653821,0.22213121369718264
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,KNN,MGMB,5,45.0,8.117837510945744,2.2566006926569773,4.563148971010072,0.8150413093892279,0.28300832767728634,0.1462583050194236,0.529679327316902,0.1232397732624259,0.7206311116194489,0.04671871071169244,71.84559080765858,11.682397664819366,56.29414131904558,5.158780031915804,0.9865536651764986,0.19352893452720343
predictions_OpenADMET_Phase5_RemainingTargets,AtomPair,FNN,MGMB,5,45.0,8.10809848313364,2.0522989401742926,4.385860607996198,0.9871035302052659,0.2793020725081485,0.14474265888651863,0.5707630557036188,0.12397756183742593,0.7775908280759685,0.05651958664711145,65.6753595714542,7.699454483892327,52.7364318962727,6.189728019433666,0.9864822284593762,0.16833135000862726
predictions_OpenADMET_Phase5_RemainingTargets,ECFP,FNN,MGMB,5,45.0,8.088674413279795,1.7586850615521537,4.382350662414445,0.7761868259518179,0.27152369062871756,0.1568388983703024,0.5960453920455346,0.07324566931171116,0.730442294205601,0.02387206110364333,72.85892697833705,16.63257301108923,55.73469424190391,5.124494457774841,0.9875816536840947,0.1374479225928327
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,FNN,MGMB,5,45.0,7.94110914704414,1.2631654949161863,4.457631289853202,0.6309583931918402,0.26374219080281386,0.2888049295502361,0.6390948035030939,0.08392769091509987,0.807513322613884,0.07701257551070781,62.57221137424931,7.163806555848414,50.71983107384934,3.5922143924657957,0.9789221220415891,0.15115826522412473
predictions_OpenADMET_Phase5_RemainingTargets,TOPOTOR,KNN,MGMB,5,45.0,8.151047591979871,1.8933490801455282,4.556923946163999,0.8920169594276744,0.25784986560790335,0.19454844291417045,0.5683992952617007,0.13281391368358658,0.6694898440046047,0.08352971109951209,71.34966058269947,13.93657265136296,54.450149533382806,5.801121494514019,0.9953660595430055,0.16364941326161447
predictions_OpenADMET_Phase5_RemainingTargets,ECFP,ElasticNet,MGMB,5,45.0,8.136539416896065,1.6639573480817484,4.560235584923907,0.8049717345981908,0.25208842306984325,0.2033884943549317,0.5762479965250329,0.07206778719969398,0.7054480789227829,0.03598548580125852,85.32112943689015,23.19029745970716,62.38689684008534,7.294746049403691,0.9991366185558807,0.16237592242652046
predictions_OpenADMET_Phase5_RemainingTargets,ECFP,KNN,MGMB,5,45.0,8.281839390696387,2.7552279765672467,4.598891478642188,1.385621277415047,0.23903631999422847,0.28628410541917065,0.5430265012792533,0.2132230258135172,0.7213655485705146,0.1083989114911016,69.73924615619353,22.13796239116433,56.74312741109868,8.450510399141104,1.008366559684831,0.268515297148455
predictions_OpenADMET_Phase5_RemainingTargets,RDKitFP,ElasticNet,MGMB,5,45.0,7.938838907678106,1.6560867560940706,4.692571437337763,0.7103568887672179,0.2350462462157666,0.42560323424603097,0.6370522629070756,0.15890235653406126,0.7148057017988201,0.10193322899804388,79.17956796381264,21.782861287176136,62.335854262751866,10.304003693240718,0.9833870944224822,0.22630771300966301
predictions_OpenADMET_Phase5_RemainingTargets,AtomPair,KNN,MGMB,5,45.0,8.37051800116916,1.8953572502450613,4.73804623583449,0.5897099531387667,0.2291881246522637,0.10768200103312275,0.5033345441957296,0.07673129391124749,0.6975642748474362,0.014878646031879298,78.9330107110394,11.180446778181935,57.49045420551213,3.680611324722067,1.0217454600409748,0.15237493020062537
predictions_OpenADMET_Phase5_RemainingTargets,ECFP,XGBoost,MGMB,5,45.0,8.123468468641127,1.1401836558384755,4.574968841332807,0.6364629410256517,0.21986168409155696,0.3038478376777618,0.6367111436531577,0.08685538764556526,0.7365797464110586,0.03868516712774617,82.66331873033728,25.777356711394077,56.05582756184735,3.250404118496147,1.0054127403914355,0.15722727248600643
predictions_OpenADMET_Phase5_RemainingTargets,AtomPair,XGBoost,MGMB,5,45.0,8.482782555433936,2.3101011547124757,4.90829671231503,0.9096806627202465,0.2116746500121666,0.1716789861674936,0.5173722053649776,0.1357464582473374,0.722910245075047,0.04810747720924915,83.21587323584168,18.862742714470635,57.74502398990038,4.395792523464747,1.0339814497738655,0.20755412381980276
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,KNN,MGMB,5,45.0,8.777970756921714,2.175507367783929,5.261519194683258,0.7976640105544435,0.16066249932469084,0.12311721464145853,0.45946047510840204,0.05095549297479013,0.6819784204666828,0.09274923332970549,89.65358537507703,12.36939475631313,64.06667504832632,6.040740346547594,1.065763187320613,0.1543444747173419
predictions_OpenADMET_Phase5_RemainingTargets,AtomPair,ElasticNet,MGMB,5,45.0,8.738464260566188,1.9502538180211184,5.179467453665436,1.050535659872066,0.14690395962181818,0.21164368472937717,0.5002597323741624,0.07877696948157195,0.690022781130458,0.06173381441150861,89.52848032112328,18.0392964556952,66.41240326223628,12.31758727207921,1.0676587313756591,0.16445499363851285
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,FNN,MGMB,5,45.0,8.744447333502594,1.5960199568962854,5.286296053988351,0.6439124454931023,0.07252628466248172,0.5241035462498425,0.5536474791462828,0.08101745548152006,0.7240730435057184,0.06922074701298347,94.93896447786933,15.637895673173038,69.93434718446773,7.286968685261731,1.0829773383440044,0.233499685884916
predictions_OpenADMET_Phase5_RemainingTargets,TOPOTOR,FNN,MGMB,5,45.0,8.720525494582542,1.6304649311706432,5.092259174650723,0.7688782243464259,0.0609121671755495,0.5863003381802595,0.5500280504172272,0.09978420198443941,0.6467891899888454,0.04642749198992013,90.73905700418725,23.669152987874817,62.67291415344022,7.545305606742462,1.082508516264643,0.25445387207989356
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,ElasticNet,MGMB,5,45.0,8.841690757973064,1.5340687771964316,5.457150461947971,0.6440502126877603,0.060307976805436,0.4912796406669766,0.5557862145495818,0.03943119184370505,0.7104068649359219,0.05683352671378517,96.9644151659211,17.908307847334484,74.13260390527384,14.003288995902034,1.0944835872252523,0.22152351986072388
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,ElasticNet,MGMB,5,45.0,9.161569332883357,2.0262427456361456,5.6211172354817,1.1014701692203028,-0.048239314888461025,0.7158121200088888,0.4904184586872554,0.09132758480944876,0.666552417526993,0.07608379800464633,102.42663297362374,29.99867773964126,74.92113457448667,13.455725709494653,1.1380740341646336,0.3034207756961226
predictions_OpenADMET_Phase5_RemainingTargets,TOPOTOR,ElasticNet,MGMB,5,45.0,9.263825912577177,2.026091925501004,5.432379503515022,0.7283849825438686,-0.10888199596290826,0.8573126273137974,0.4910418912271123,0.1132488251374887,0.6071293125133443,0.0699408261474109,108.52744283067591,27.945252287986914,66.25961481157779,6.13349791996936,1.1549280735710337,0.3343326092121481
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,FNN,MPPB,5,261.0,9.769860450649258,0.7849777433054176,6.0912905602659535,0.5107037497969601,0.6509054360492966,0.03975639789055904,0.8095298765130341,0.023328364210126223,0.8326498347485947,0.026242589977087984,63.96837869538871,10.656846065100051,57.24169996149643,8.845477055801034,0.6477842950946654,0.044653235649678054
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,XGBoost,MPPB,5,261.0,11.002602247694334,0.5490392113061817,7.212883650905157,0.5265894715821309,0.5577336451834183,0.02178264428873292,0.7547153388312406,0.01744340272009842,0.7716046685782205,0.016982005205129786,90.19691881722342,9.40981049776051,60.20660465741455,2.283295514743621,0.7297596803834306,0.029561942191183913
predictions_OpenADMET_Phase5_RemainingTargets,RDKitFP,FNN,MPPB,5,261.0,11.151497914977705,0.7269197961958828,6.961507387141843,0.6379620968626879,0.5461950906140517,0.025418760686102854,0.7458343712165469,0.019662017676870244,0.7682991423390839,0.03561129650924489,71.7794578411529,8.749633829291566,59.54291084611408,5.286441946122813,0.7393780575673845,0.037257732587222266
predictions_OpenADMET_Phase5_RemainingTargets,ECFP,FNN,MPPB,5,261.0,11.170213949453453,0.4587019675116212,7.11429885810134,0.2876664945964947,0.5401127000286661,0.07388801042396395,0.7407801753354974,0.03981638621924749,0.7502503397933071,0.01154185792986154,92.86957327357703,12.540650334489984,59.54352140548808,3.188215089804868,0.742639376312082,0.06274718629548273
predictions_OpenADMET_Phase5_RemainingTargets,AtomPair,FNN,MPPB,5,261.0,11.328400933776859,0.9540227618067851,7.2106818536609065,0.5102491184539237,0.5322238076192602,0.03753938265072164,0.734254394584382,0.022462533196202967,0.7513807874945815,0.017342575751995114,80.90258695597406,9.350034444586738,63.3598523717103,1.9183953179474387,0.7501262656553761,0.03799131800238671
predictions_OpenADMET_Phase5_RemainingTargets,TOPOTOR,XGBoost,MPPB,5,261.0,11.330766229617849,0.8232716577380204,7.434665880970572,0.5906980531826933,0.5308561660152943,0.04311196998015976,0.7301589300114695,0.030753621288983537,0.714547748158204,0.03099626351121104,93.64555952651429,7.821947134268064,63.74659275178576,1.4422947452326937,0.7507310565247616,0.03275894320404978
predictions_OpenADMET_Phase5_RemainingTargets,AtomPair,XGBoost,MPPB,5,261.0,11.393024157303879,0.8624964702323488,7.273019345922259,0.6401043937955592,0.5265660680299619,0.03298135723380748,0.7267603439580274,0.023349733179456905,0.7523979801365586,0.019904121216860738,87.39121743684962,10.572110854936932,61.94940913380924,4.032033394675865,0.7549442467392408,0.03800911765495581
predictions_OpenADMET_Phase5_RemainingTargets,RDKitFP,XGBoost,MPPB,5,261.0,11.439033379777948,1.0184494565819355,7.551205084362705,0.6940242962761187,0.5224554471703909,0.049513489062549015,0.7237445309920848,0.0355693073524014,0.7456317293468813,0.038488364682474116,91.15259521363643,10.067307362093983,63.79964733581767,3.2357822910305925,0.7579315099686161,0.050419916997361605
predictions_OpenADMET_Phase5_RemainingTargets,TOPOTOR,FNN,MPPB,5,261.0,11.543520376168043,0.46253133495682397,7.608826126907291,0.5117368080685731,0.5130045996348498,0.01970049462268152,0.7275125242969633,0.013356827962519408,0.7154018539254863,0.008243795829048009,92.58438504944482,11.666987996962504,68.48041037166865,5.729957002017732,0.7656139787412455,0.02071162710424421
predictions_OpenADMET_Phase5_RemainingTargets,ECFP,XGBoost,MPPB,5,261.0,11.636585632166184,0.4774093009641437,7.349894439018692,0.1962009200110861,0.5041768156004397,0.03958093546813015,0.7138370092338528,0.02641328287797483,0.7475530987728056,0.011797228315246534,88.1332569603902,6.206359257858649,63.390806060045044,2.8759574583791654,0.7724197890913366,0.04073112002727955
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,XGBoost,MPPB,5,261.0,11.668211823471788,0.889062749708851,7.784181040683012,0.49272519238042395,0.5039511438118051,0.024103423708205094,0.7113270337635992,0.01605146546350719,0.7102401730811105,0.028704822280533535,94.27019985148644,8.835841331007375,63.48812041999351,2.5181690872859566,0.772795711845254,0.029113319739620166
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,ElasticNet,MPPB,5,261.0,11.634214528705334,0.30903624009264186,8.166866124105635,0.23496472063865873,0.5038432830555003,0.04350168090211685,0.7163389599836322,0.026695763648477377,0.7765473525482969,0.029112456703655344,111.12210933314846,5.965898167182946,72.82145167564795,2.008864913129573,0.7723623070318949,0.03673590411370376
predictions_OpenADMET_Phase5_RemainingTargets,RDKitFP,ElasticNet,MPPB,5,261.0,11.74216969382129,1.03009168285123,8.075181103331255,0.8141540733440754,0.497793643381265,0.037664509752349286,0.7080998472711002,0.02639137622741097,0.7192140433853347,0.040754593159665495,101.94368884618908,15.283212742643459,71.07945397482248,2.856630828071112,0.7773897719957176,0.03847048997748669
predictions_OpenADMET_Phase5_RemainingTargets,AtomPair,ElasticNet,MPPB,5,261.0,12.132867145840004,1.2274255105589187,8.48770196701891,0.7493954287459216,0.4640813984808695,0.05250767581467518,0.6857601413036518,0.03815577029808667,0.6876446888589515,0.026494904748695893,113.79790607165334,12.930493827264462,74.52982229587545,1.2553266140647892,0.8023014135924557,0.038486518958576764
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,FNN,MPPB,5,261.0,12.226612159102837,1.1446933680926465,7.7655605787518365,0.705653513879446,0.45534651517713565,0.04968509546415703,0.6887461004730799,0.02669995200832685,0.7027365738304059,0.03882596181547106,76.28011225811493,5.9972702307584385,63.90906324548736,2.9463276576417554,0.8095465583010155,0.04852506919991776
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,KNN,MPPB,5,261.0,12.230563113945866,0.7940308062705996,7.9467392270207124,0.5700619086444407,0.45418451051012687,0.02951920261677726,0.6785224435532575,0.024256545787996294,0.7132555220416892,0.04053529538615447,91.41091720753029,12.02594944794436,63.38990822240105,2.5884075209158173,0.8108163370445339,0.03843700987361051
predictions_OpenADMET_Phase5_RemainingTargets,TOPOTOR,ElasticNet,MPPB,5,261.0,12.293198144698927,0.6471622256818452,8.50153692469546,0.492691157544561,0.44786232723458436,0.03134659286869126,0.6740506668075039,0.02333866112901827,0.6713667522023832,0.015318795873315057,113.64605658951223,7.830645779555517,71.45858174140292,1.730737141444481,0.8150853931627221,0.027322932203943467
predictions_OpenADMET_Phase5_RemainingTargets,TOPOTOR,KNN,MPPB,5,261.0,12.323855902520664,0.8903302002171188,8.064196149023857,0.7058781725735674,0.44600021461975486,0.034786704633880415,0.6763387204112048,0.028258289193411987,0.6788184016035126,0.037367416433372595,94.08774846077293,12.1085119660339,64.98736928656845,2.518740718964021,0.8166669148291874,0.03730830261268636
predictions_OpenADMET_Phase5_RemainingTargets,ECFP,ElasticNet,MPPB,5,261.0,12.322211664375091,0.4792566228910064,8.36161371583657,0.570029206758792,0.4448124021199334,0.02894021349798802,0.6708535038889702,0.023183737933051722,0.7083087221163898,0.02449427952527372,113.81388853302126,14.36353086496977,72.65091154661637,1.483074600485032,0.8174662538075996,0.028936276072333587
predictions_OpenADMET_Phase5_RemainingTargets,AtomPair,KNN,MPPB,5,261.0,12.348156954812842,0.836355742372598,8.16085926401174,0.6145795781697792,0.444102051654612,0.022100968745787687,0.6709134273199865,0.02331693488293247,0.6939661721625688,0.029763745734279985,101.0979252900604,18.773204690785857,65.9404345522419,3.7525878586187216,0.8182599366048692,0.032252647008768925
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,KNN,MPPB,5,261.0,12.7347325232243,1.0421700751579144,8.410061014931689,0.7550685868361301,0.40897631326827855,0.04040181276718811,0.6435082122186454,0.02901430057679312,0.6453246796434586,0.04467304790427665,104.35990124881417,12.09924083749452,67.29334908516873,3.5821987116838283,0.8432333017994397,0.03452309436046554
predictions_OpenADMET_Phase5_RemainingTargets,ECFP,KNN,MPPB,5,261.0,12.732017097182839,1.132630677890058,8.234570730486274,0.7481198272978662,0.4077581220754471,0.06748821887908356,0.6468062844857003,0.05173666360436399,0.666754657270506,0.027395052471335612,95.03176093528668,15.213151037565313,65.17274264536886,2.156447027118031,0.8440601021097887,0.06438159127096287
predictions_OpenADMET_Phase5_RemainingTargets,RDKitFP,KNN,MPPB,5,261.0,13.005741727945397,0.92727200624588,8.053646969662742,0.6107864395047008,0.38232071494302733,0.04834699101884947,0.6279875517743865,0.03680702603806779,0.683804826966405,0.022522613676180168,87.67826044752812,8.442681226570418,62.81715672876256,2.858469518926308,0.8624897662662482,0.05240622877594795
