experiment,feature,model,target,seed,n_samples,RMSE,MAE,R2,Pearson_R,Spearman_R,MAPE,sMAPE,NRMSE
predictions_OpenADMET_Phase2_KNN,MOL2VEC,KNN,MLM CLint,8,905,740.9971246156454,399.99415963194264,0.3264871401482866,0.5866754557644984,0.7091013719294642,155.43738059115844,76.83638258717029,1.3284029760736558
predictions_OpenADMET_Phase2_KNN,MOL2VEC,KNN,MLM CLint,9,905,751.1811640183407,377.86832915941073,0.34194140503451376,0.5911994856921425,0.7349643487249827,180.47153424553065,80.5743852079745,1.4560028747361984
predictions_OpenADMET_Phase2_KNN,RDKitFP,KNN,HLM CLint,0,752,104.2497827776203,44.87018631168639,0.25826145124263833,0.5494828874868491,0.6418642283088235,191.3361451264085,80.79220020872653,1.9707547750259495
predictions_OpenADMET_Phase2_KNN,RDKitFP,KNN,HLM CLint,1,752,108.25885146091899,40.51850581450171,0.27045618762380863,0.5284105167859707,0.6317272354896775,185.4730182381207,80.67886024031702,2.0781967569684454
predictions_OpenADMET_Phase2_KNN,RDKitFP,KNN,HLM CLint,2,752,100.67256303274165,41.5619825637603,0.36334760685965084,0.6093803346033406,0.6192272684365993,166.74846391607397,81.00448663729404,1.8704096898242408
predictions_OpenADMET_Phase2_KNN,RDKitFP,KNN,HLM CLint,3,752,104.06091088380805,41.40861380290164,0.2981479064671,0.5561612995059573,0.6203803230470606,150.32581187427203,79.92319489422293,1.9039299335416113
predictions_OpenADMET_Phase2_KNN,RDKitFP,KNN,HLM CLint,4,752,116.55443149585264,40.21321032779004,0.2980295719691801,0.5493751698475227,0.6256155435430598,197.05183978107488,81.19277586858273,2.193169750271272
predictions_OpenADMET_Phase2_KNN,RDKitFP,KNN,HLM CLint,5,752,150.7456140670461,48.763399940123136,0.2069075677819212,0.45811921711680625,0.6700004391257024,183.71611489469203,80.79362208654275,2.4579990021104883
predictions_OpenADMET_Phase2_KNN,RDKitFP,KNN,HLM CLint,6,752,119.92005040470863,43.35005875391399,0.23227810309607977,0.4921686269194884,0.6193653669033607,173.39482139277573,79.9966435948846,2.3085457755748275
predictions_OpenADMET_Phase2_KNN,RDKitFP,KNN,HLM CLint,7,752,89.47660581831978,41.5421935300192,0.24603359089366938,0.5357373994967561,0.6099700727139181,187.56904168725882,82.95776088029746,1.8723486882629186
predictions_OpenADMET_Phase2_KNN,RDKitFP,KNN,HLM CLint,8,752,86.75624496327266,36.9032131101148,0.43355725208835416,0.6642660678090841,0.628639043123684,168.53477158878408,76.08427651539677,1.6887166307888286
predictions_OpenADMET_Phase2_KNN,RDKitFP,KNN,HLM CLint,9,752,137.55176055363827,46.25601448308038,0.17724603778838888,0.43183078068952996,0.632714024868935,161.5180451688921,80.25983969471783,2.3369743263655707
predictions_OpenADMET_Phase2_KNN,RDKitFP,KNN,KSOL,0,1026,85.1108370435818,62.87569021001356,0.4664416505889738,0.6842426968313963,0.6665763594511905,95.20826778457153,72.781465195477,0.6066781619889321
predictions_OpenADMET_Phase2_KNN,RDKitFP,KNN,KSOL,1,1026,84.36961884078278,57.60826236641595,0.45210539165052377,0.6854655652849202,0.6763707452613772,86.11472897986545,65.24427028895434,0.5876036380669759
predictions_OpenADMET_Phase2_KNN,RDKitFP,KNN,KSOL,2,1026,85.04829265256812,59.00385935612211,0.4520384174763302,0.6814863124549165,0.6624685706412214,64.48207674731198,63.93532807287102,0.5681348960632472
predictions_OpenADMET_Phase2_KNN,RDKitFP,KNN,KSOL,3,1026,84.06464821923392,58.817244824094075,0.46801865898310113,0.6918489499750674,0.6714871457238493,77.27273437630183,64.57352755131687,0.5702413595253966
predictions_OpenADMET_Phase2_KNN,RDKitFP,KNN,KSOL,4,1026,83.14801866283861,59.08573956896985,0.4878604819323441,0.7010539893720994,0.6829741162436318,65.55416793140273,65.30623120583223,0.5595524010444958
predictions_OpenADMET_Phase2_KNN,RDKitFP,KNN,KSOL,5,1026,86.80549847011098,61.60710419450568,0.4291552719982068,0.6651479345747118,0.6475157814604247,84.11688618090585,68.8522920996095,0.6098812095697855
predictions_OpenADMET_Phase2_KNN,RDKitFP,KNN,KSOL,6,1026,86.53474924653786,63.816246006649834,0.43493540766771366,0.6622566274807173,0.6361862506184263,86.39385574110693,68.98543981352422,0.5935168450142904
predictions_OpenADMET_Phase2_KNN,RDKitFP,KNN,KSOL,7,1026,82.56763541717164,58.812068127288924,0.4840230919547035,0.6982273574058526,0.6777355441315333,72.87462780222941,64.2052479530752,0.5577623807818225
predictions_OpenADMET_Phase2_KNN,RDKitFP,KNN,KSOL,8,1026,83.17144736099037,59.73439651916529,0.4678395514889263,0.6893553406132253,0.6795510595036764,95.44860065626088,67.57711984011988,0.585542663756597
predictions_OpenADMET_Phase2_KNN,RDKitFP,KNN,KSOL,9,1026,82.20882876827665,58.25447794578485,0.48768091122619506,0.7030390937389462,0.6795106668692169,77.71476699722353,66.63285467210262,0.5572213430270385
predictions_OpenADMET_Phase2_KNN,RDKitFP,KNN,LogD,0,1008,0.7008985989116957,0.5068099379093243,0.6305559751753506,0.797346483659174,0.7876311918405903,21.106482703852183,32.632317246076184,0.3192813574072694
predictions_OpenADMET_Phase2_KNN,RDKitFP,KNN,LogD,1,1008,0.7491095423756378,0.5512299095081583,0.6075001489145344,0.7805723512611791,0.7789206521955803,22.597761525084266,34.33280844557736,0.3406118537959806
predictions_OpenADMET_Phase2_KNN,RDKitFP,KNN,LogD,2,1008,0.7375990358952554,0.5297786217582476,0.6462923517648138,0.8048871029830293,0.7906327756191417,22.678440808895584,35.26618495382858,0.33951314130699783
predictions_OpenADMET_Phase2_KNN,RDKitFP,KNN,LogD,3,1008,0.682691937187052,0.4984042118796372,0.6610435404077446,0.8151020655894327,0.8005030669167462,20.688017471300828,31.927902870202736,0.3142827332174227
predictions_OpenADMET_Phase2_KNN,RDKitFP,KNN,LogD,4,1008,0.715974992533443,0.5301406859761874,0.6162785241091273,0.7861413002794441,0.7750902003814248,22.169697680102256,34.2788498011061,0.33038948564384146
predictions_OpenADMET_Phase2_KNN,RDKitFP,KNN,LogD,5,1008,0.7101013124959636,0.5087995903080826,0.6273403737564807,0.7991135495243475,0.7904188306547034,21.870496234850666,33.27581768520613,0.3280845776059314
predictions_OpenADMET_Phase2_KNN,RDKitFP,KNN,LogD,6,1008,0.7420263616801691,0.5436750045396145,0.6171066306075121,0.7866752343047468,0.7781306528517278,23.606120867068146,35.857082126662576,0.350218931749922
predictions_OpenADMET_Phase2_KNN,RDKitFP,KNN,LogD,7,1008,0.7010349674852241,0.5078818709513463,0.6600917547286349,0.8131489986602098,0.8140491444792881,21.89113617223933,35.045264404936646,0.33050055993255295
predictions_OpenADMET_Phase2_KNN,RDKitFP,KNN,LogD,8,1008,0.6981305602682556,0.496218527907387,0.6485731368079821,0.8059657222401675,0.7943703800108187,21.769301999577813,31.898457501809073,0.3259451619812628
predictions_OpenADMET_Phase2_KNN,RDKitFP,KNN,LogD,9,1008,0.7176452066193989,0.5284640462113686,0.6383473771784732,0.8021236589939538,0.7839490723927185,22.55333357493658,36.46142538614374,0.3381890454596843
predictions_OpenADMET_Phase2_KNN,RDKitFP,KNN,MLM CLint,0,905,784.18725668728,390.2496577024236,0.35343530785539845,0.5978462276475641,0.7482939723873858,144.41792474570923,77.12582383563552,1.3929518520663222
predictions_OpenADMET_Phase2_KNN,RDKitFP,KNN,MLM CLint,1,905,855.218551693265,403.51591624264535,0.3590703296480292,0.6052562468780711,0.7436255328495363,153.48987269652096,77.83913086862638,1.5053815182875634
predictions_OpenADMET_Phase2_KNN,RDKitFP,KNN,MLM CLint,2,905,846.4101538520925,401.4458651903321,0.37001688253335085,0.6158130844617713,0.7596508437242647,135.96589684764598,75.12518344485586,1.42309808945851
predictions_OpenADMET_Phase2_KNN,RDKitFP,KNN,MLM CLint,3,905,766.6633258384193,395.2527143788973,0.40035275743007637,0.6374583664216253,0.7314125586291258,163.34729384665462,80.07150464778654,1.3577810191046717
predictions_OpenADMET_Phase2_KNN,RDKitFP,KNN,MLM CLint,4,905,858.8644749998992,414.39079620274833,0.36274133373299233,0.6029003215598449,0.7175765449849605,165.17852682001597,78.61406982705961,1.502054503878799
predictions_OpenADMET_Phase2_KNN,RDKitFP,KNN,MLM CLint,5,905,900.0457061557303,413.5037030382145,0.23933553163604382,0.5094039944199419,0.7429938108032409,150.8677711541162,78.2731261172226,1.5311563959156897
predictions_OpenADMET_Phase2_KNN,RDKitFP,KNN,MLM CLint,6,905,657.9079589518135,349.8351502270762,0.388053226393562,0.6274855811859587,0.7666271526620634,139.62129658467563,75.98106666009484,1.2386186350952402
predictions_OpenADMET_Phase2_KNN,RDKitFP,KNN,MLM CLint,7,905,882.6132876612742,419.68366850828727,0.3399026253593317,0.5881288103724795,0.7252260807186863,178.55695969269456,77.86830848980804,1.5352590235173502
predictions_OpenADMET_Phase2_KNN,RDKitFP,KNN,MLM CLint,8,905,771.5928276613149,393.24446510849435,0.2697203294391044,0.573653794870122,0.7200349952348872,162.50576749044762,77.11912761476898,1.3832526126387301
predictions_OpenADMET_Phase2_KNN,RDKitFP,KNN,MLM CLint,9,905,741.338358034293,362.45051566177364,0.3590736443406042,0.6120547909890658,0.7458859130432908,169.26230742013382,80.06649316474365,1.4369247155720608
predictions_OpenADMET_Phase2_KNN,TOPOTOR,KNN,HLM CLint,0,752,110.88872621859085,46.02434189702972,0.1607809719111548,0.4400572430866501,0.600340544074288,211.72767664224588,81.20245634625196,2.0962584368928465
predictions_OpenADMET_Phase2_KNN,TOPOTOR,KNN,HLM CLint,1,752,109.24946698197483,40.98052694658466,0.2570438169635749,0.5083463800745658,0.6078443966456173,206.2803937755338,82.90019010348189,2.0972131601122017
predictions_OpenADMET_Phase2_KNN,TOPOTOR,KNN,HLM CLint,2,752,103.21342733416668,42.051722063374655,0.3308052516262242,0.6054266283373255,0.6117635454862725,170.44693838318398,81.70037707289708,1.9176167645896687
predictions_OpenADMET_Phase2_KNN,TOPOTOR,KNN,HLM CLint,3,752,104.65626014150897,44.79064716312057,0.29009411557215015,0.5477880992730095,0.5880101028869288,194.44819955818778,84.3191459815922,1.9148226238229236
predictions_OpenADMET_Phase2_KNN,TOPOTOR,KNN,HLM CLint,4,752,119.2514972061228,41.24388782518401,0.2651665510125959,0.5282148074161874,0.597377277748739,238.01855301187737,82.61750634779378,2.2439196261390886
predictions_OpenADMET_Phase2_KNN,TOPOTOR,KNN,HLM CLint,5,752,157.46043388917806,51.202842534284635,0.13467884159070787,0.37674937383009777,0.6421181822092445,177.8406810267681,83.67041753342673,2.56748822688363
predictions_OpenADMET_Phase2_KNN,TOPOTOR,KNN,HLM CLint,6,752,127.9476693593764,47.079730243161094,0.12605302863062395,0.3759842564568423,0.5701595748717189,212.53893249208656,82.70164978840567,2.463083117438679
predictions_OpenADMET_Phase2_KNN,TOPOTOR,KNN,HLM CLint,7,752,92.90927366061734,42.087282398452615,0.1870737927366266,0.44298194831472915,0.5639930925676593,218.56546967275682,85.39501168428149,1.9441792083523632
predictions_OpenADMET_Phase2_KNN,TOPOTOR,KNN,HLM CLint,8,752,102.38431206972999,42.57350768321513,0.21110108022638097,0.4632196221110001,0.5543188299987579,214.10274372616905,80.56539560098511,1.9929180959505681
predictions_OpenADMET_Phase2_KNN,TOPOTOR,KNN,HLM CLint,9,752,142.79565098050605,47.21929361241914,0.11331852104959994,0.3562506706628744,0.6331810619263523,162.96863968035154,81.32075025976727,2.426066877769778
predictions_OpenADMET_Phase2_KNN,TOPOTOR,KNN,KSOL,0,1026,82.68669768479178,61.860302204438646,0.4964025851312661,0.7046233161814661,0.6908703104851991,96.90579564468554,72.62308168034922,0.5893986654914098
predictions_OpenADMET_Phase2_KNN,TOPOTOR,KNN,KSOL,1,1026,83.62276166320792,60.61749289846683,0.4617626087756085,0.6827809898874071,0.6718366922778103,85.34574649071232,67.69499050117386,0.5824020500938502
predictions_OpenADMET_Phase2_KNN,TOPOTOR,KNN,KSOL,2,1026,85.06705908572603,63.54186476226865,0.4517965685543589,0.6734058262072818,0.651695381236912,67.16665393496007,67.78187539144713,0.5682602585510657
predictions_OpenADMET_Phase2_KNN,TOPOTOR,KNN,KSOL,3,1026,84.26323128271171,62.18875736908054,0.46550232745779996,0.6827935975165987,0.6592224972507733,81.13351188737367,67.44579418455778,0.5715884213224195
predictions_OpenADMET_Phase2_KNN,TOPOTOR,KNN,KSOL,4,1026,85.40910616871622,63.4436167337418,0.4596280061924266,0.6803035012809245,0.6580652952868844,70.66656462483988,69.03358518805318,0.574768601781832
predictions_OpenADMET_Phase2_KNN,TOPOTOR,KNN,KSOL,5,1026,84.80847564521606,61.88613385666214,0.45511853071888386,0.6779949033642106,0.6577463263571425,83.84290461411193,69.52700852590723,0.5958504544050681
